iter	RMSE
5032	7.43749968e-22
5033	7.42503201e-22
5034	7.42246423e-22
5035	7.415437929e-22
5036	7.409632477e-22
5037	7.396504442e-22
5038	7.395265388e-22
5039	7.388986114e-22
5040	7.384151148e-22
5041	7.378722882e-22
5042	7.377229651e-22
5043	7.368362458e-22
5044	7.35919755e-22
5045	7.358666506e-22
5046	7.353760934e-22
5047	7.343810888e-22
5048	7.342587541e-22
5049	7.340050329e-22
5050	7.334310928e-22
5051	7.325100338e-22
5052	7.324141187e-22
5053	7.316851601e-22
5054	7.311863164e-22
5055	7.309260893e-22
5056	7.308428398e-22
5057	7.299198707e-22
5058	7.293965864e-22
5059	7.285273546e-22
5060	7.276408142e-22
5061	7.275015645e-22
5062	7.2702217e-22
5063	7.268519541e-22
5064	7.259527197e-22
5065	7.258252737e-22
5066	7.248408121e-22
5067	7.238857346e-22
5068	7.229656476e-22
5069	7.224925336e-22
5070	7.223133593e-22
5071	7.219554223e-22
5072	7.211183143e-22
5073	7.198379183e-22
5074	7.197486795e-22
5075	7.195386181e-22
5076	7.189625453e-22
5077	7.184729521e-22
5078	7.178367069e-22
5079	7.172840758e-22
5080	7.165398616e-22
5081	7.160210586e-22
5082	7.153738065e-22
5083	7.146656435e-22
5084	7.142361276e-22
5085	7.13567372e-22
5086	7.133869928e-22
5087	7.132804087e-22
5088	7.124399896e-22
5089	7.110762463e-22
5090	7.10673088e-22
5091	7.102078719e-22
5092	7.088290877e-22
5093	7.084283714e-22
5094	7.077510996e-22
5095	7.075715771e-22
5096	7.074983752e-22
5097	7.062079102e-22
5098	7.05798827e-22
5099	7.055938986e-22
5100	7.052303018e-22
5101	7.047486337e-22
5102	7.047208077e-22
5103	7.042376818e-22
5104	7.031858208e-22
5105	7.031446521e-22
5106	7.029702989e-22
5107	7.023200664e-22
5108	7.018075624e-22
5109	7.011405229e-22
5110	7.005517523e-22
5111	6.99235456e-22
5112	6.98626305e-22
5113	6.98269521e-22
5114	6.968387347e-22
5115	6.963522468e-22
5116	6.959672405e-22
5117	6.952763488e-22
5118	6.948251405e-22
5119	6.947544566e-22
5120	6.946252354e-22
5121	6.944275073e-22
5122	6.942915868e-22
5123	6.940407219e-22
5124	6.934523377e-22
5125	6.929455553e-22
5126	6.923107597e-22
5127	6.920734294e-22
5128	6.914316727e-22
5129	6.911563803e-22
5130	6.907347099e-22
5131	6.902225596e-22
5132	6.892185151e-22
5133	6.882839852e-22
5134	6.875016593e-22
5135	6.865178119e-22
5136	6.85869427e-22
5137	6.855380955e-22
5138	6.853652255e-22
5139	6.841422743e-22
5140	6.840931202e-22
5141	6.834819691e-22
5142	6.834034106e-22
5143	6.826874769e-22
5144	6.825404424e-22
5145	6.82194637e-22
5146	6.818737477e-22
5147	6.816714407e-22
5148	6.810293906e-22
5149	6.801226124e-22
5150	6.7946472e-22
5151	6.788776874e-22
5152	6.782137029e-22
5153	6.773895162e-22
5154	6.771176853e-22
5155	6.764117433e-22
5156	6.75782366e-22
5157	6.756231793e-22
5158	6.746893747e-22
5159	6.746305242e-22
5160	6.745204337e-22
5161	6.73973754e-22
5162	6.738672037e-22
5163	6.7367373e-22
5164	6.72821506e-22
5165	6.71945014e-22
5166	6.710532768e-22
5167	6.706762341e-22
5168	6.700561564e-22
5169	6.687873815e-22
5170	6.685383032e-22
5171	6.680778055e-22
5172	6.67799201e-22
5173	6.677352854e-22
5174	6.676111761e-22
5175	6.674672282e-22
5176	6.673461886e-22
5177	6.665560564e-22
5178	6.660112398e-22
5179	6.6560975e-22
5180	6.654088187e-22
5181	6.647609709e-22
5182	6.642420176e-22
5183	6.637572564e-22
5184	6.633058981e-22
5185	6.622673428e-22
5186	6.618442865e-22
5187	6.616027473e-22
5188	6.608244321e-22
5189	6.595276394e-22
5190	6.588908193e-22
5191	6.581279966e-22
5192	6.574319067e-22
5193	6.573030172e-22
5194	6.568617038e-22
5195	6.56683902e-22
5196	6.561277517e-22
5197	6.555095737e-22
5198	6.553548959e-22
5199	6.550332432e-22
5200	6.547343147e-22
5201	6.545643049e-22
5202	6.539031912e-22
5203	6.537560536e-22
5204	6.531974459e-22
5205	6.526460721e-22
5206	6.525468638e-22
5207	6.521080418e-22
5208	6.51887095e-22
5209	6.51172292e-22
5210	6.504409025e-22
5211	6.499291005e-22
5212	6.49532509e-22
5213	6.4938506e-22
5214	6.482871459e-22
5215	6.479609699e-22
5216	6.474821357e-22
5217	6.471463829e-22
5218	6.461148452e-22
5219	6.460841713e-22
5220	6.454621333e-22
5221	6.449628942e-22
5222	6.447967696e-22
5223	6.440957574e-22
5224	6.430298381e-22
5225	6.41837188e-22
5226	6.417151616e-22
5227	6.408133137e-22
5228	6.400430774e-22
5229	6.394683204e-22
5230	6.393691703e-22
5231	6.386270888e-22
5232	6.383604121e-22
5233	6.377816358e-22
5234	6.37368902e-22
5235	6.367296964e-22
5236	6.360625021e-22
5237	6.358155715e-22
5238	6.357233558e-22
5239	6.351709791e-22
5240	6.346944074e-22
5241	6.345466815e-22
5242	6.342967889e-22
5243	6.342258644e-22
5244	6.341044193e-22
5245	6.333501776e-22
5246	6.333210725e-22
5247	6.332460279e-22
5248	6.331751053e-22
5249	6.325425529e-22
5250	6.320061123e-22
5251	6.312719691e-22
5252	6.311629939e-22
5253	6.302758838e-22
5254	6.302315253e-22
5255	6.288809177e-22
5256	6.282194243e-22
5257	6.281213132e-22
5258	6.279717558e-22
5259	6.273549171e-22
5260	6.268758154e-22
5261	6.256985492e-22
5262	6.251395866e-22
5263	6.245597817e-22
5264	6.237679794e-22
5265	6.237547835e-22
5266	6.235708253e-22
5267	6.234208276e-22
5268	6.231663884e-22
5269	6.229389822e-22
5270	6.222098151e-22
5271	6.218748084e-22
5272	6.217655025e-22
5273	6.211697992e-22
5274	6.209616407e-22
5275	6.205166559e-22
5276	6.199974857e-22
5277	6.199464917e-22
5278	6.195617281e-22
5279	6.19338083e-22
5280	6.190054356e-22
5281	6.178595467e-22
5282	6.171104999e-22
5283	6.166206112e-22
5284	6.158870883e-22
5285	6.155178333e-22
5286	6.152852135e-22
5287	6.147999924e-22
5288	6.146497416e-22
5289	6.138783944e-22
5290	6.136846009e-22
5291	6.132627025e-22
5292	6.130232628e-22
5293	6.127283207e-22
5294	6.125126341e-22
5295	6.12485595e-22
5296	6.120561562e-22
5297	6.110973409e-22
5298	6.108355632e-22
5299	6.106837778e-22
5300	6.103767467e-22
5301	6.101916741e-22
5302	6.100563072e-22
5303	6.098651114e-22
5304	6.092315756e-22
5305	6.086632525e-22
5306	6.079848479e-22
5307	6.07828999e-22
5308	6.077391016e-22
5309	6.066522128e-22
5310	6.062876762e-22
5311	6.062173437e-22
5312	6.052676443e-22
5313	6.052032963e-22
5314	6.050132729e-22
5315	6.049177905e-22
5316	6.043683098e-22
5317	6.041500762e-22
5318	6.036908462e-22
5319	6.035612051e-22
5320	6.02959599e-22
5321	6.028440436e-22
5322	6.024430521e-22
5323	6.021832996e-22
5324	6.014527506e-22
5325	6.013287531e-22
5326	6.008796877e-22
5327	6.00542726e-22
5328	5.996938854e-22
5329	5.990555057e-22
5330	5.984690743e-22
5331	5.977802004e-22
5332	5.974421107e-22
5333	5.970483779e-22
5334	5.967979347e-22
5335	5.960096903e-22
5336	5.95988234e-22
5337	5.958417346e-22
5338	5.952750477e-22
5339	5.947476421e-22
5340	5.947276468e-22
5341	5.943136064e-22
5342	5.938522441e-22
5343	5.935812462e-22
5344	5.932281231e-22
5345	5.927706271e-22
5346	5.921964558e-22
5347	5.921197426e-22
5348	5.914516271e-22
5349	5.914147665e-22
5350	5.902977227e-22
5351	5.891582434e-22
5352	5.884273012e-22
5353	5.880896131e-22
5354	5.878482142e-22
5355	5.876830994e-22
5356	5.875944627e-22
5357	5.87294852e-22
5358	5.866916818e-22
5359	5.865578215e-22
5360	5.859937251e-22
5361	5.858519698e-22
5362	5.850931009e-22
5363	5.849118654e-22
5364	5.848138633e-22
5365	5.845214146e-22
5366	5.838205232e-22
5367	5.831909719e-22
5368	5.821867407e-22
5369	5.817746091e-22
5370	5.816917071e-22
5371	5.806601502e-22
5372	5.800755469e-22
5373	5.798429585e-22
5374	5.797132179e-22
5375	5.790741833e-22
5376	5.780034311e-22
5377	5.768880593e-22
5378	5.757036525e-22
5379	5.750103146e-22
5380	5.743441698e-22
5381	5.741175704e-22
5382	5.736546372e-22
5383	5.731225203e-22
5384	5.725976206e-22
5385	5.722895811e-22
5386	5.721691747e-22
5387	5.721194701e-22
5388	5.711912263e-22
5389	5.71031407e-22
5390	5.703645708e-22
5391	5.702013423e-22
5392	5.700904933e-22
5393	5.70036593e-22
5394	5.699913124e-22
5395	5.699471485e-22
5396	5.69648009e-22
5397	5.693857563e-22
5398	5.692480139e-22
5399	5.683003165e-22
5400	5.679779953e-22
5401	5.670693774e-22
5402	5.665849527e-22
5403	5.656530562e-22
5404	5.646088523e-22
5405	5.641131957e-22
5406	5.635143142e-22
5407	5.631307255e-22
5408	5.6296204e-22
5409	5.626846283e-22
5410	5.624400797e-22
5411	5.621362795e-22
5412	5.618053849e-22
5413	5.611538762e-22
5414	5.606575453e-22
5415	5.598809009e-22
5416	5.598512143e-22
5417	5.591434235e-22
5418	5.583783462e-22
5419	5.582897749e-22
5420	5.578307291e-22
5421	5.57785773e-22
5422	5.576926073e-22
5423	5.57173898e-22
5424	5.556748615e-22
5425	5.551325007e-22
5426	5.546735429e-22
5427	5.538810532e-22
5428	5.535108925e-22
5429	5.5339008e-22
5430	5.533528376e-22
5431	5.532591129e-22
5432	5.526717254e-22
5433	5.523370837e-22
5434	5.514102312e-22
5435	5.513914113e-22
5436	5.512417934e-22
5437	5.51118714e-22
5438	5.508285698e-22
5439	5.506025893e-22
5440	5.495280441e-22
5441	5.487776763e-22
5442	5.487544959e-22
5443	5.485574534e-22
5444	5.4752204e-22
5445	5.469609935e-22
5446	5.461811726e-22
5447	5.457994352e-22
5448	5.451765096e-22
5449	5.444829373e-22
5450	5.442869959e-22
5451	5.440313584e-22
5452	5.432337302e-22
5453	5.428426108e-22
5454	5.426558146e-22
5455	5.421754141e-22
5456	5.417625657e-22
5457	5.409048759e-22
5458	5.403284235e-22
5459	5.39596039e-22
5460	5.386720225e-22
5461	5.38328773e-22
5462	5.381905879e-22
5463	5.377679905e-22
5464	5.376977733e-22
5465	5.369330027e-22
5466	5.367736683e-22
5467	5.362917285e-22
5468	5.361621106e-22
5469	5.352980631e-22
5470	5.351230621e-22
5471	5.34905548e-22
5472	5.347514834e-22
5473	5.342862656e-22
5474	5.334381647e-22
5475	5.325053924e-22
5476	5.315899846e-22
5477	5.313598931e-22
5478	5.310704688e-22
5479	5.302665686e-22
5480	5.300870074e-22
5481	5.294275287e-22
5482	5.288006787e-22
5483	5.283959327e-22
5484	5.281607999e-22
5485	5.275596589e-22
5486	5.270151495e-22
5487	5.263337588e-22
5488	5.259530687e-22
5489	5.256469702e-22
5490	5.255031102e-22
5491	5.24725127e-22
5492	5.238751483e-22
5493	5.237960188e-22
5494	5.235817661e-22
5495	5.234948144e-22
5496	5.230727403e-22
5497	5.226582319e-22
5498	5.224948971e-22
5499	5.223301504e-22
5500	5.221530525e-22
5501	5.215811096e-22
5502	5.209989118e-22
5503	5.208978374e-22
5504	5.208205543e-22
5505	5.203924477e-22
5506	5.203569344e-22
5507	5.199612898e-22
5508	5.198333146e-22
5509	5.194289446e-22
5510	5.190705216e-22
5511	5.187336672e-22
5512	5.185705646e-22
5513	5.179869152e-22
5514	5.178213068e-22
5515	5.173835509e-22
5516	5.166794922e-22
5517	5.166004125e-22
5518	5.164129404e-22
5519	5.159578117e-22
5520	5.158873382e-22
5521	5.154155794e-22
5522	5.145251914e-22
5523	5.142036442e-22
5524	5.1381176e-22
5525	5.137654484e-22
5526	5.132790139e-22
5527	5.131088538e-22
5528	5.130219864e-22
5529	5.125048485e-22
5530	5.12186113e-22
5531	5.120557586e-22
5532	5.120181921e-22
5533	5.110881967e-22
5534	5.105952462e-22
5535	5.105821837e-22
5536	5.10451544e-22
5537	5.100554298e-22
5538	5.090987653e-22
5539	5.086079859e-22
5540	5.084632181e-22
5541	5.082143498e-22
5542	5.077218726e-22
5543	5.073160217e-22
5544	5.066871352e-22
5545	5.06555307e-22
5546	5.061184357e-22
5547	5.056081746e-22
5548	5.054488287e-22
5549	5.051258203e-22
5550	5.046445228e-22
5551	5.042714464e-22
5552	5.038797879e-22
5553	5.032255377e-22
5554	5.030408739e-22
5555	5.024999203e-22
5556	5.021995891e-22
5557	5.019541819e-22
5558	5.014717106e-22
5559	5.004947552e-22
5560	4.999269585e-22
5561	4.996413977e-22
5562	4.995752228e-22
5563	4.995532134e-22
5564	4.993334494e-22
5565	4.991422516e-22
5566	4.986729534e-22
5567	4.986054575e-22
5568	4.984628263e-22
5569	4.983121645e-22
5570	4.980074506e-22
5571	4.979355047e-22
5572	4.973339976e-22
5573	4.971543272e-22
5574	4.970841949e-22
5575	4.968946196e-22
5576	4.964028271e-22
5577	4.9630792e-22
5578	4.962598101e-22
5579	4.957843914e-22
5580	4.957147278e-22
5581	4.954031364e-22
5582	4.948529052e-22
5583	4.946497281e-22
5584	4.938632151e-22
5585	4.937048078e-22
5586	4.928955105e-22
5587	4.92172912e-22
5588	4.920216293e-22
5589	4.919468275e-22
5590	4.918938882e-22
5591	4.914123988e-22
5592	4.90894435e-22
5593	4.906770234e-22
5594	4.902397435e-22
5595	4.900656749e-22
5596	4.899983175e-22
5597	4.8984261e-22
5598	4.896924884e-22
5599	4.896181981e-22
5600	4.893707966e-22
5601	4.89092688e-22
5602	4.890249367e-22
5603	4.888674124e-22
5604	4.888177136e-22
5605	4.885387125e-22
5606	4.881821421e-22
5607	4.875741034e-22
5608	4.869358419e-22
5609	4.866790662e-22
5610	4.865135103e-22
5611	4.862638532e-22
5612	4.856937314e-22
5613	4.85030407e-22
5614	4.847750677e-22
5615	4.846780304e-22
5616	4.842631578e-22
5617	4.838673398e-22
5618	4.83838055e-22
5619	4.836890945e-22
5620	4.835479724e-22
5621	4.833305423e-22
5622	4.82498143e-22
5623	4.823502103e-22
5624	4.821084068e-22
5625	4.817279386e-22
5626	4.81572175e-22
5627	4.815671974e-22
5628	4.814870112e-22
5629	4.812655668e-22
5630	4.81153258e-22
5631	4.808223344e-22
5632	4.802385322e-22
5633	4.801715418e-22
5634	4.796700606e-22
5635	4.794679633e-22
5636	4.79200623e-22
5637	4.786642754e-22
5638	4.785654899e-22
5639	4.785356154e-22
5640	4.784161427e-22
5641	4.776365543e-22
5642	4.772794334e-22
5643	4.772154675e-22
5644	4.771764707e-22
5645	4.770779964e-22
5646	4.766617886e-22
5647	4.765268871e-22
5648	4.764637275e-22
5649	4.76321694e-22
5650	4.756675224e-22
5651	4.748498291e-22
5652	4.746768224e-22
5653	4.739043943e-22
5654	4.732896133e-22
5655	4.730027988e-22
5656	4.725967652e-22
5657	4.724755397e-22
5658	4.71731326e-22
5659	4.716935043e-22
5660	4.713657662e-22
5661	4.708387529e-22
5662	4.70652907e-22
5663	4.700838248e-22
5664	4.694051647e-22
5665	4.693083312e-22
5666	4.689127671e-22
5667	4.684641883e-22
5668	4.684305263e-22
5669	4.677880679e-22
5670	4.677524997e-22
5671	4.675713509e-22
5672	4.670979915e-22
5673	4.669681902e-22
5674	4.669359808e-22
5675	4.668964735e-22
5676	4.666090247e-22
5677	4.665281148e-22
5678	4.659793518e-22
5679	4.657690479e-22
5680	4.653395664e-22
5681	4.645359242e-22
5682	4.639243543e-22
5683	4.637930245e-22
5684	4.637498686e-22
5685	4.63374767e-22
5686	4.632360469e-22
5687	4.630848738e-22
5688	4.627844538e-22
5689	4.626256146e-22
5690	4.619126633e-22
5691	4.61703611e-22
5692	4.616458012e-22
5693	4.615504254e-22
5694	4.614915304e-22
5695	4.61310928e-22
5696	4.61018918e-22
5697	4.608661862e-22
5698	4.607591984e-22
5699	4.607226214e-22
5700	4.600201772e-22
5701	4.592470735e-22
5702	4.589154592e-22
5703	4.584331063e-22
5704	4.581598774e-22
5705	4.581276188e-22
5706	4.580864004e-22
5707	4.576379311e-22
5708	4.575223706e-22
5709	4.574536245e-22
5710	4.572133354e-22
5711	4.571291054e-22
5712	4.570055412e-22
5713	4.564067905e-22
5714	4.563634277e-22
5715	4.561847791e-22
5716	4.554907512e-22
5717	4.547880705e-22
5718	4.546544885e-22
5719	4.54433403e-22
5720	4.541239407e-22
5721	4.537004971e-22
5722	4.53522812e-22
5723	4.532610085e-22
5724	4.523951454e-22
5725	4.523471635e-22
5726	4.522396797e-22
5727	4.521996741e-22
5728	4.516768073e-22
5729	4.514195964e-22
5730	4.507963508e-22
5731	4.507380577e-22
5732	4.504370503e-22
5733	4.49987098e-22
5734	4.498665831e-22
5735	4.498123331e-22
5736	4.496389742e-22
5737	4.49515453e-22
5738	4.494897775e-22
5739	4.494324863e-22
5740	4.491930909e-22
5741	4.487626808e-22
5742	4.487256755e-22
5743	4.485850413e-22
5744	4.480746594e-22
5745	4.480088149e-22
5746	4.47881195e-22
5747	4.478556589e-22
5748	4.476464244e-22
5749	4.473899918e-22
5750	4.472853129e-22
5751	4.469730355e-22
5752	4.46956278e-22
5753	4.462033776e-22
5754	4.459978748e-22
5755	4.454864613e-22
5756	4.45460899e-22
5757	4.446095489e-22
5758	4.444368115e-22
5759	4.43643799e-22
5760	4.436090926e-22
5761	4.432102479e-22
5762	4.430461341e-22
5763	4.426833002e-22
5764	4.424032097e-22
5765	4.42152917e-22
5766	4.419406787e-22
5767	4.417986454e-22
5768	4.411544661e-22
5769	4.410796782e-22
5770	4.407801494e-22
5771	4.404468413e-22
5772	4.402956497e-22
5773	4.398238586e-22
5774	4.396395553e-22
5775	4.395009095e-22
5776	4.391519635e-22
5777	4.390068663e-22
5778	4.389200522e-22
5779	4.38812201e-22
5780	4.386991562e-22
5781	4.385076922e-22
5782	4.383325745e-22
5783	4.381433033e-22
5784	4.380601191e-22
5785	4.373932398e-22
5786	4.373236804e-22
5787	4.368181559e-22
5788	4.361983513e-22
5789	4.35890259e-22
5790	4.358799049e-22
5791	4.357140954e-22
5792	4.354846298e-22
5793	4.352704126e-22
5794	4.347319892e-22
5795	4.346763417e-22
5796	4.343212184e-22
5797	4.341496957e-22
5798	4.33825731e-22
5799	4.336385552e-22
5800	4.334432387e-22
5801	4.334355313e-22
5802	4.331168208e-22
5803	4.329816549e-22
5804	4.324104504e-22
5805	4.32163024e-22
5806	4.320865211e-22
5807	4.319654758e-22
5808	4.314737294e-22
5809	4.314516816e-22
5810	4.313462097e-22
5811	4.312824435e-22
5812	4.31152577e-22
5813	4.310139011e-22
5814	4.305654381e-22
5815	4.301853061e-22
5816	4.297490957e-22
5817	4.29012522e-22
5818	4.287619623e-22
5819	4.285805004e-22
5820	4.285127225e-22
5821	4.284070536e-22
5822	4.283457172e-22
5823	4.27984401e-22
5824	4.27870307e-22
5825	4.275385078e-22
5826	4.272898893e-22
5827	4.270426946e-22
5828	4.270190498e-22
5829	4.265076054e-22
5830	4.258484055e-22
5831	4.252495811e-22
5832	4.249465782e-22
5833	4.242746889e-22
5834	4.238251993e-22
5835	4.238036109e-22
5836	4.237771665e-22
5837	4.237232102e-22
5838	4.236972901e-22
5839	4.233315286e-22
5840	4.231180734e-22
5841	4.228932344e-22
5842	4.228383477e-22
5843	4.220078648e-22
5844	4.21908023e-22
5845	4.215549589e-22
5846	4.212205775e-22
5847	4.207929881e-22
5848	4.207666949e-22
5849	4.206209035e-22
5850	4.199225952e-22
5851	4.198702319e-22
5852	4.196283738e-22
5853	4.190414838e-22
5854	4.187500143e-22
5855	4.1806892e-22
5856	4.180298261e-22
5857	4.174896463e-22
5858	4.173947514e-22
5859	4.167714123e-22
5860	4.163289323e-22
5861	4.161836874e-22
5862	4.159368654e-22
5863	4.157939489e-22
5864	4.15369544e-22
5865	4.149527982e-22
5866	4.148214282e-22
5867	4.146596992e-22
5868	4.142260026e-22
5869	4.138266367e-22
5870	4.134459679e-22
5871	4.13101158e-22
5872	4.128881184e-22
5873	4.12767454e-22
5874	4.124734365e-22
5875	4.118074663e-22
5876	4.11427122e-22
5877	4.112193146e-22
5878	4.111569109e-22
5879	4.108854288e-22
5880	4.108461517e-22
5881	4.107059315e-22
5882	4.106603813e-22
5883	4.106223235e-22
5884	4.102770362e-22
5885	4.097553792e-22
5886	4.096190127e-22
5887	4.095426904e-22
5888	4.093385307e-22
5889	4.087144332e-22
5890	4.082387946e-22
5891	4.080998217e-22
5892	4.080599403e-22
5893	4.079390355e-22
5894	4.078944916e-22
5895	4.075870408e-22
5896	4.071125949e-22
5897	4.067904485e-22
5898	4.065174566e-22
5899	4.061837874e-22
5900	4.059689561e-22
5901	4.05704444e-22
5902	4.048160466e-22
5903	4.046479762e-22
5904	4.044382138e-22
5905	4.043383114e-22
5906	4.042652992e-22
5907	4.036873342e-22
5908	4.036790285e-22
5909	4.036285066e-22
5910	4.034067353e-22
5911	4.032666314e-22
5912	4.027626025e-22
5913	4.026646074e-22
5914	4.024332125e-22
5915	4.021333718e-22
5916	4.017017956e-22
5917	4.014140258e-22
5918	4.013128677e-22
5919	4.01109399e-22
5920	4.006577647e-22
5921	4.004940009e-22
5922	4.004286447e-22
5923	4.001166001e-22
5924	3.993446195e-22
5925	3.992977477e-22
5926	3.984959933e-22
5927	3.983900234e-22
5928	3.976630432e-22
5929	3.971903616e-22
5930	3.971222456e-22
5931	3.968669568e-22
5932	3.968335752e-22
5933	3.967737041e-22
5934	3.966694573e-22
5935	3.965181953e-22
5936	3.964680166e-22
5937	3.963688273e-22
5938	3.960888893e-22
5939	3.955382053e-22
5940	3.951234145e-22
5941	3.951037597e-22
5942	3.948239637e-22
5943	3.947439527e-22
5944	3.946195377e-22
5945	3.939215194e-22
5946	3.935498102e-22
5947	3.933829664e-22
5948	3.933283353e-22
5949	3.932439684e-22
5950	3.926847534e-22
5951	3.926049228e-22
5952	3.924293255e-22
5953	3.923912983e-22
5954	3.917933319e-22
5955	3.915086132e-22
5956	3.914403728e-22
5957	3.913636248e-22
5958	3.91310329e-22
5959	3.908876262e-22
5960	3.903345186e-22
5961	3.902792553e-22
5962	3.89954976e-22
5963	3.898596777e-22
5964	3.895223602e-22
5965	3.894597043e-22
5966	3.889486662e-22
5967	3.889430375e-22
5968	3.887556652e-22
5969	3.886950746e-22
5970	3.882382935e-22
5971	3.875739698e-22
5972	3.874744996e-22
5973	3.874163503e-22
5974	3.873609021e-22
5975	3.869712522e-22
5976	3.867714831e-22
5977	3.864545977e-22
5978	3.858276115e-22
5979	3.854065331e-22
5980	3.853361503e-22
5981	3.849353539e-22
5982	3.843138136e-22
5983	3.840570248e-22
5984	3.840303724e-22
5985	3.838612545e-22
5986	3.835941463e-22
5987	3.832909438e-22
5988	3.831262861e-22
5989	3.826490818e-22
5990	3.821244638e-22
5991	3.82053255e-22
5992	3.816796954e-22
5993	3.815896e-22
5994	3.811125382e-22
5995	3.809660284e-22
5996	3.804880375e-22
5997	3.804547622e-22
5998	3.801549216e-22
5999	3.798842122e-22
6000	3.798364776e-22
6001	3.793553694e-22
6002	3.791609416e-22
6003	3.789052374e-22
6004	3.785235095e-22
6005	3.781766864e-22
6006	3.780343115e-22
6007	3.77967616e-22
6008	3.778079956e-22
6009	3.775390809e-22
6010	3.775204212e-22
6011	3.772471489e-22
6012	3.772152365e-22
6013	3.767288547e-22
6014	3.764760204e-22
6015	3.760944805e-22
6016	3.756990049e-22
6017	3.755870102e-22
6018	3.753344273e-22
6019	3.75187667e-22
6020	3.748622098e-22
6021	3.746040414e-22
6022	3.745107216e-22
6023	3.743705486e-22
6024	3.742453367e-22
6025	3.740111446e-22
6026	3.739626978e-22
6027	3.738557385e-22
6028	3.735366659e-22
6029	3.734661705e-22
6030	3.733809343e-22
6031	3.733028685e-22
6032	3.730409568e-22
6033	3.724685869e-22
6034	3.722818087e-22
6035	3.722666208e-22
6036	3.719713142e-22
6037	3.719054769e-22
6038	3.717601121e-22
6039	3.712060378e-22
6040	3.707924193e-22
6041	3.705163604e-22
6042	3.702512028e-22
6043	3.700192971e-22
6044	3.700040093e-22
6045	3.699012606e-22
6046	3.69814736e-22
6047	3.697759728e-22
6048	3.696651599e-22
6049	3.693447171e-22
6050	3.691702565e-22
6051	3.691231056e-22
6052	3.688725044e-22
6053	3.688447274e-22
6054	3.688249609e-22
6055	3.687876172e-22
6056	3.685991392e-22
6057	3.683341185e-22
6058	3.683097244e-22
6059	3.680769271e-22
6060	3.677449871e-22
6061	3.673277576e-22
6062	3.673128095e-22
6063	3.672735648e-22
6064	3.672289238e-22
6065	3.665822271e-22
6066	3.665697772e-22
6067	3.661317359e-22
6068	3.657593932e-22
6069	3.657462063e-22
6070	3.652309899e-22
6071	3.648586619e-22
6072	3.647042664e-22
6073	3.645305798e-22
6074	3.644492615e-22
6075	3.64165833e-22
6076	3.639402211e-22
6077	3.635779906e-22
6078	3.633972264e-22
6079	3.631396364e-22
6080	3.630185768e-22
6081	3.627712798e-22
6082	3.626801937e-22
6083	3.626579474e-22
6084	3.623341477e-22
6085	3.623067008e-22
6086	3.6204419e-22
6087	3.618094125e-22
6088	3.617548331e-22
6089	3.617135241e-22
6090	3.616908448e-22
6091	3.616751963e-22
6092	3.616016444e-22
6093	3.613608656e-22
6094	3.609339286e-22
6095	3.608934805e-22
6096	3.60704895e-22
6097	3.604404374e-22
6098	3.597251195e-22
6099	3.593947279e-22
6100	3.58721288e-22
6101	3.584624334e-22
6102	3.584137168e-22
6103	3.58306569e-22
6104	3.581334266e-22
6105	3.581045338e-22
6106	3.578839039e-22
6107	3.575734549e-22
6108	3.574302326e-22
6109	3.573781771e-22
6110	3.572486706e-22
6111	3.569271967e-22
6112	3.568538081e-22
6113	3.566284992e-22
6114	3.559776631e-22
6115	3.557001559e-22
6116	3.55652729e-22
6117	3.553076185e-22
6118	3.548941061e-22
6119	3.548656719e-22
6120	3.548048104e-22
6121	3.543052965e-22
6122	3.542220798e-22
6123	3.540894416e-22
6124	3.539653518e-22
6125	3.539376025e-22
6126	3.533244343e-22
6127	3.526716246e-22
6128	3.524390658e-22
6129	3.523359703e-22
6130	3.522840207e-22
6131	3.5215222e-22
6132	3.521012761e-22
6133	3.520640851e-22
6134	3.518378694e-22
6135	3.516619966e-22
6136	3.51646247e-22
6137	3.516041548e-22
6138	3.515994614e-22
6139	3.51366164e-22
6140	3.51072609e-22
6141	3.508441862e-22
6142	3.503294879e-22
6143	3.501292281e-22
6144	3.49825485e-22
6145	3.497857169e-22
6146	3.495312619e-22
6147	3.49489927e-22
6148	3.490977009e-22
6149	3.487654782e-22
6150	3.483221457e-22
6151	3.481878804e-22
6152	3.480227817e-22
6153	3.479160629e-22
6154	3.476930913e-22
6155	3.472184991e-22
6156	3.471198169e-22
6157	3.471014524e-22
6158	3.465048795e-22
6159	3.462545492e-22
6160	3.460261435e-22
6161	3.459366374e-22
6162	3.456216774e-22
6163	3.45599819e-22
6164	3.455603404e-22
6165	3.453936503e-22
6166	3.453482219e-22
6167	3.44917809e-22
6168	3.444065809e-22
6169	3.441153769e-22
6170	3.440433612e-22
6171	3.438954227e-22
6172	3.437600573e-22
6173	3.437425893e-22
6174	3.434489902e-22
6175	3.429642934e-22
6176	3.428929634e-22
6177	3.428191648e-22
6178	3.424615129e-22
6179	3.418338802e-22
6180	3.412894165e-22
6181	3.412405033e-22
6182	3.408581874e-22
6183	3.408365422e-22
6184	3.406088544e-22
6185	3.405559353e-22
6186	3.402414051e-22
6187	3.401822795e-22
6188	3.401409698e-22
6189	3.399445042e-22
6190	3.395251933e-22
6191	3.395064015e-22
6192	3.391208692e-22
6193	3.388425653e-22
6194	3.386393045e-22
6195	3.38492439e-22
6196	3.38261782e-22
6197	3.380049737e-22
