iter	Passed	Remaining
3226	41998	88149
3227	42009	88132
3228	42022	88117
3229	42034	88103
3230	42047	88090
3231	42061	88079
3232	42073	88065
3233	42091	88061
3234	42105	88049
3235	42117	88036
3236	42130	88021
3237	42142	88007
3238	42155	87994
3239	42175	87995
3240	42191	87988
3241	42205	87978
3242	42219	87966
3243	42231	87952
3244	42244	87939
3245	42257	87925
3246	42270	87912
3247	42284	87902
3248	42298	87890
3249	42309	87874
3250	42321	87858
3251	42333	87844
3252	42345	87828
3253	42357	87813
3254	42369	87797
3255	42385	87791
3256	42403	87787
3257	42417	87776
3258	42432	87768
3259	42444	87752
3260	42455	87736
3261	42467	87721
3262	42481	87710
3263	42494	87697
3264	42507	87684
3265	42519	87668
3266	42530	87651
3267	42542	87636
3268	42553	87618
3269	42564	87601
3270	42575	87585
3271	42587	87570
3272	42604	87564
3273	42620	87557
3274	42633	87544
3275	42646	87532
3276	42658	87517
3277	42670	87502
3278	42684	87489
3279	42696	87475
3280	42710	87464
3281	42722	87449
3282	42733	87432
3283	42745	87416
3284	42757	87401
3285	42767	87383
3286	42779	87369
3287	42790	87351
3288	42808	87347
3289	42825	87342
3290	42837	87328
3291	42851	87316
3292	42862	87300
3293	42875	87286
3294	42888	87274
3295	42900	87258
3296	42913	87245
3297	42927	87234
3298	42938	87218
3299	42949	87201
3300	42961	87185
3301	42973	87169
3302	42984	87154
3303	42996	87137
3304	43014	87135
3305	43030	87129
3306	43043	87115
3307	43057	87103
3308	43070	87090
3309	43085	87082
3310	43099	87071
3311	43113	87059
3312	43128	87051
3313	43142	87039
3314	43153	87023
3315	43165	87007
3316	43177	86992
3317	43189	86977
3318	43201	86963
3319	43213	86946
3320	43227	86936
3321	43246	86935
3322	43261	86926
3323	43274	86912
3324	43286	86898
3325	43298	86883
3326	43311	86870
3327	43324	86857
3328	43337	86845
3329	43350	86831
3330	43361	86813
3331	43372	86797
3332	43384	86781
3333	43397	86768
3334	43409	86754
3335	43421	86738
3336	43433	86723
3337	43450	86719
3338	43467	86714
3339	43481	86702
3340	43492	86686
3341	43504	86670
3342	43517	86658
3343	43531	86645
3344	43543	86631
3345	43555	86616
3346	43567	86601
3347	43579	86586
3348	43590	86569
3349	43603	86556
3350	43615	86540
3351	43625	86522
3352	43637	86507
3353	43653	86501
3354	43669	86493
3355	43683	86481
3356	43696	86468
3357	43708	86453
3358	43721	86441
3359	43734	86427
3360	43746	86413
3361	43760	86401
3362	43771	86384
3363	43782	86367
3364	43793	86351
3365	43805	86335
3366	43817	86319
3367	43828	86304
3368	43840	86288
3369	43857	86284
3370	43875	86279
3371	43886	86263
3372	43901	86254
3373	43913	86238
3374	43924	86221
3375	43936	86206
3376	43948	86192
3377	43961	86178
3378	43973	86164
3379	43984	86146
3380	43995	86130
3381	44007	86114
3382	44018	86098
3383	44029	86081
3384	44040	86064
3385	44056	86058
3386	44076	86057
3387	44092	86051
3388	44108	86042
3389	44118	86025
3390	44131	86011
3391	44146	86002
3392	44160	85992
3393	44173	85978
3394	44188	85969
3395	44201	85956
3396	44214	85943
3397	44226	85927
3398	44243	85922
3399	44260	85917
3400	44275	85908
3401	44291	85901
3402	44304	85887
3403	44316	85873
3404	44330	85861
3405	44343	85849
3406	44357	85837
3407	44369	85821
3408	44379	85804
3409	44392	85791
3410	44404	85776
3411	44415	85759
3412	44427	85744
3413	44439	85729
3414	44450	85712
3415	44463	85698
3416	44480	85693
3417	44496	85685
3418	44509	85674
3419	44521	85658
3420	44532	85641
3421	44544	85626
3422	44557	85612
3423	44570	85600
3424	44582	85585
3425	44595	85571
3426	44606	85556
3427	44617	85538
3428	44628	85521
3429	44640	85506
3430	44652	85491
3431	44663	85475
3432	44678	85465
3433	44696	85462
3434	44711	85452
3435	44725	85441
3436	44737	85426
3437	44748	85409
3438	44760	85395
3439	44774	85384
3440	44788	85371
3441	44800	85357
3442	44811	85341
3443	44823	85326
3444	44834	85309
3445	44846	85294
3446	44858	85278
3447	44869	85262
3448	44880	85246
3449	44890	85227
3450	44908	85223
3451	44925	85218
3452	44939	85206
3453	44952	85194
3454	44963	85176
3455	44975	85161
3456	44987	85147
3457	45000	85134
3458	45014	85121
3459	45026	85108
3460	45037	85091
3461	45053	85083
3462	45067	85072
3463	45079	85058
3464	45091	85042
3465	45104	85028
3466	45120	85022
3467	45138	85019
3468	45152	85007
3469	45167	84997
3470	45179	84982
3471	45191	84968
3472	45203	84953
3473	45217	84942
3474	45232	84932
3475	45245	84920
3476	45258	84906
3477	45271	84893
3478	45283	84879
3479	45295	84864
3480	45307	84849
3481	45327	84848
3482	45342	84838
3483	45353	84822
3484	45366	84810
3485	45378	84794
3486	45390	84780
3487	45402	84765
3488	45415	84751
3489	45427	84736
3490	45440	84723
3491	45451	84706
3492	45463	84691
3493	45475	84676
3494	45486	84660
3495	45497	84644
3496	45511	84633
3497	45528	84627
3498	45544	84620
3499	45559	84610
3500	45569	84592
3501	45581	84576
3502	45594	84563
3503	45606	84549
3504	45618	84533
3505	45632	84523
3506	45644	84507
3507	45655	84490
3508	45665	84473
3509	45677	84458
3510	45690	84444
3511	45701	84427
3512	45712	84411
3513	45724	84395
3514	45742	84392
3515	45759	84387
3516	45773	84375
3517	45785	84360
3518	45796	84344
3519	45810	84332
3520	45824	84321
3521	45835	84304
3522	45848	84291
3523	45860	84277
3524	45872	84261
3525	45884	84247
3526	45896	84231
3527	45908	84216
3528	45918	84199
3529	45929	84182
3530	45945	84174
3531	45961	84166
3532	45974	84153
3533	45987	84141
3534	45998	84124
3535	46011	84110
3536	46024	84097
3537	46037	84085
3538	46055	84082
3539	46069	84070
3540	46082	84057
3541	46094	84041
3542	46107	84030
3543	46121	84017
3544	46132	84001
3545	46144	83986
3546	46157	83974
3547	46174	83967
3548	46190	83961
3549	46207	83954
3550	46219	83940
3551	46231	83924
3552	46245	83912
3553	46258	83900
3554	46272	83888
3555	46287	83879
3556	46300	83867
3557	46312	83851
3558	46323	83836
3559	46335	83819
3560	46346	83803
3561	46358	83789
3562	46373	83778
3563	46389	83771
3564	46405	83764
3565	46419	83752
3566	46430	83737
3567	46442	83721
3568	46455	83708
3569	46468	83695
3570	46481	83681
3571	46493	83667
3572	46505	83652
3573	46517	83637
3574	46529	83623
3575	46540	83606
3576	46552	83590
3577	46564	83575
3578	46577	83564
3579	46596	83560
3580	46609	83549
3581	46623	83536
3582	46636	83523
3583	46647	83507
3584	46659	83491
3585	46671	83477
3586	46684	83465
3587	46697	83450
3588	46707	83433
3589	46718	83416
3590	46729	83400
3591	46742	83386
3592	46753	83370
3593	46764	83352
3594	46774	83336
3595	46791	83328
3596	46807	83322
3597	46820	83309
3598	46834	83298
3599	46846	83283
3600	46858	83267
3601	46870	83252
3602	46882	83238
3603	46896	83226
3604	46908	83212
3605	46919	83195
3606	46930	83178
3607	46942	83163
3608	46953	83148
3609	46965	83132
3610	46976	83116
3611	46990	83104
3612	47005	83095
3613	47019	83083
3614	47036	83078
3615	47050	83067
3616	47064	83054
3617	47077	83042
3618	47090	83029
3619	47103	83016
3620	47117	83005
3621	47130	82991
3622	47141	82975
3623	47153	82961
3624	47165	82946
3625	47177	82931
3626	47189	82917
3627	47202	82903
3628	47220	82899
3629	47237	82892
3630	47249	82878
3631	47265	82870
3632	47278	82857
3633	47290	82842
3634	47303	82829
3635	47315	82815
3636	47327	82801
3637	47339	82785
3638	47350	82769
3639	47363	82756
3640	47374	82739
3641	47385	82722
3642	47396	82706
3643	47408	82692
3644	47426	82688
3645	47443	82681
3646	47456	82667
3647	47467	82652
3648	47479	82636
3649	47491	82622
3650	47504	82608
3651	47517	82595
3652	47529	82581
3653	47542	82567
3654	47552	82550
3655	47563	82533
3656	47576	82519
3657	47587	82503
3658	47598	82487
3659	47610	82472
3660	47628	82469
3661	47644	82460
3662	47658	82449
3663	47672	82437
3664	47684	82423
3665	47696	82409
3666	47710	82397
3667	47724	82385
3668	47738	82374
3669	47750	82360
3670	47762	82345
3671	47775	82332
3672	47787	82317
3673	47798	82300
3674	47810	82286
3675	47826	82277
3676	47844	82273
3677	47857	82261
3678	47872	82250
3679	47884	82236
3680	47896	82221
3681	47909	82208
3682	47923	82196
3683	47936	82183
3684	47948	82169
3685	47959	82153
3686	47971	82138
3687	47983	82123
3688	47995	82108
3689	48007	82093
3690	48023	82087
3691	48036	82073
3692	48055	82070
3693	48072	82064
3694	48086	82053
3695	48101	82043
3696	48114	82031
3697	48127	82018
3698	48142	82008
3699	48156	81997
3700	48170	81984
3701	48181	81968
3702	48192	81952
3703	48205	81939
3704	48217	81924
3705	48229	81908
3706	48240	81892
3707	48252	81878
3708	48282	81893
3709	48295	81880
3710	48309	81868
3711	48321	81854
3712	48333	81839
3713	48347	81828
3714	48358	81812
3715	48370	81797
3716	48383	81784
3717	48395	81770
3718	48407	81754
3719	48419	81739
3720	48431	81725
3721	48442	81709
3722	48453	81693
3723	48464	81676
3724	48478	81665
3725	48496	81659
3726	48509	81647
3727	48522	81635
3728	48533	81618
3729	48546	81604
3730	48558	81590
3731	48569	81574
3732	48583	81562
3733	48595	81548
3734	48608	81534
3735	48619	81517
3736	48630	81501
3737	48642	81486
3738	48653	81471
3739	48665	81456
3740	48676	81439
3741	48687	81423
3742	48704	81416
3743	48721	81411
3744	48734	81398
3745	48748	81386
3746	48760	81371
3747	48771	81354
3748	48783	81340
3749	48796	81326
3750	48809	81314
3751	48821	81300
3752	48834	81286
3753	48845	81270
3754	48857	81256
3755	48869	81240
3756	48881	81225
3757	48893	81211
3758	48905	81197
3759	48923	81192
3760	48940	81186
3761	48953	81172
3762	48967	81160
3763	48978	81145
3764	48991	81132
3765	49007	81124
3766	49022	81113
3767	49036	81103
3768	49049	81090
3769	49063	81077
3770	49075	81064
3771	49088	81050
3772	49101	81036
3773	49113	81022
3774	49126	81010
3775	49146	81008
3776	49163	81001
3777	49177	80990
3778	49190	80976
3779	49203	80964
3780	49217	80952
3781	49230	80940
3782	49244	80928
3783	49260	80919
3784	49272	80905
3785	49283	80889
3786	49294	80873
3787	49305	80857
3788	49317	80841
3789	49328	80826
3790	49340	80810
3791	49357	80803
3792	49374	80798
3793	49387	80784
3794	49400	80771
3795	49411	80755
3796	49423	80740
3797	49437	80730
3798	49450	80716
3799	49463	80702
3800	49476	80690
3801	49487	80674
3802	49500	80660
3803	49512	80647
3804	49524	80631
3805	49536	80617
3806	49548	80602
3807	49578	80616
3808	49591	80604
3809	49604	80590
3810	49615	80574
3811	49628	80562
3812	49641	80548
3813	49654	80536
3814	49666	80520
3815	49677	80504
3816	49689	80490
3817	49700	80474
3818	49712	80459
3819	49724	80443
3820	49736	80429
3821	49748	80415
3822	49759	80398
3823	49770	80383
3824	49788	80377
3825	49806	80372
3826	49818	80357
3827	49831	80345
3828	49844	80331
3829	49857	80319
3830	49871	80306
3831	49883	80293
3832	49897	80281
3833	49908	80264
3834	49919	80249
3835	49932	80235
3836	49944	80220
3837	49956	80205
3838	49968	80191
3839	49984	80183
3840	50006	80184
3841	50022	80176
3842	50036	80165
3843	50049	80152
3844	50062	80139
3845	50075	80126
3846	50088	80112
3847	50102	80101
3848	50116	80089
3849	50128	80074
3850	50141	80062
3851	50152	80046
3852	50164	80031
3853	50176	80016
3854	50187	80000
3855	50204	79993
3856	50222	79988
3857	50236	79976
3858	50251	79967
3859	50264	79954
3860	50276	79939
3861	50289	79927
3862	50302	79913
3863	50316	79902
3864	50329	79888
3865	50341	79874
3866	50352	79858
3867	50365	79845
3868	50377	79830
3869	50388	79814
3870	50399	79798
3871	50414	79788
3872	50431	79781
3873	50446	79771
3874	50460	79759
3875	50471	79744
3876	50483	79728
3877	50496	79715
3878	50508	79701
3879	50521	79688
3880	50533	79674
3881	50545	79658
3882	50556	79643
3883	50567	79626
3884	50579	79611
3885	50592	79598
3886	50603	79582
3887	50613	79565
3888	50625	79550
3889	50643	79544
3890	50661	79539
3891	50675	79528
3892	50687	79513
3893	50697	79497
3894	50710	79482
3895	50722	79469
3896	50736	79456
3897	50749	79443
3898	50761	79429
3899	50773	79414
3900	50785	79400
3901	50797	79384
3902	50809	79370
3903	50821	79355
3904	50832	79340
3905	50848	79332
3906	50864	79324
3907	50878	79311
3908	50891	79299
3909	50903	79284
3910	50915	79269
3911	50928	79256
3912	50941	79243
3913	50954	79231
3914	50967	79218
3915	50978	79202
3916	50996	79196
3917	51009	79182
3918	51022	79169
3919	51034	79155
3920	51047	79142
3921	51066	79138
3922	51084	79133
3923	51098	79122
3924	51114	79112
3925	51126	79099
3926	51140	79087
3927	51153	79074
3928	51167	79063
3929	51182	79052
3930	51195	79039
3931	51207	79024
3932	51218	79009
3933	51230	78994
3934	51242	78979
3935	51261	78975
3936	51276	78965
3937	51289	78953
3938	51303	78942
3939	51315	78927
3940	51328	78913
3941	51341	78900
3942	51354	78887
3943	51367	78874
3944	51378	78859
3945	51390	78843
3946	51402	78829
3947	51414	78814
3948	51426	78799
3949	51437	78784
3950	51456	78780
3951	51473	78773
3952	51486	78759
3953	51498	78745
3954	51509	78729
3955	51520	78713
3956	51534	78701
3957	51546	78687
3958	51558	78672
3959	51571	78658
3960	51583	78644
3961	51594	78628
3962	51604	78611
3963	51616	78596
3964	51629	78583
3965	51640	78566
3966	51652	78552
3967	51664	78538
3968	51683	78535
3969	51700	78527
3970	51715	78516
3971	51727	78502
3972	51739	78487
3973	51751	78473
3974	51764	78460
3975	51777	78447
3976	51789	78432
3977	51800	78417
3978	51811	78401
3979	51822	78384
3980	51833	78369
3981	51845	78353
3982	51857	78339
3983	51868	78323
3984	51879	78308
3985	51897	78301
3986	51914	78295
3987	51928	78283
3988	51942	78271
3989	51953	78256
3990	51966	78242
3991	51983	78236
3992	51998	78226
3993	52014	78217
3994	52026	78202
3995	52039	78188
3996	52051	78175
3997	52064	78162
3998	52076	78147
3999	52089	78133
4000	52103	78122
4001	52123	78119
4002	52139	78111
4003	52152	78098
4004	52165	78086
4005	52177	78071
4006	52191	78058
4007	52204	78046
4008	52218	78034
4009	52231	78020
4010	52243	78007
4011	52255	77992
4012	52266	77976
4013	52278	77961
4014	52290	77947
4015	52302	77933
4016	52320	77926
4017	52337	77919
4018	52350	77907
4019	52363	77893
4020	52374	77878
4021	52387	77865
4022	52399	77850
4023	52412	77837
4024	52425	77824
4025	52438	77810
4026	52448	77793
4027	52460	77778
4028	52471	77762
4029	52483	77748
4030	52495	77734
4031	52509	77722
4032	52527	77716
4033	52541	77705
4034	52556	77694
4035	52569	77681
4036	52580	77666
4037	52592	77651
4038	52606	77639
4039	52617	77624
4040	52630	77610
4041	52641	77594
4042	52652	77578
4043	52664	77564
4044	52676	77550
4045	52687	77534
4046	52699	77519
4047	52711	77504
4048	52729	77499
4049	52746	77491
4050	52759	77478
4051	52771	77464
4052	52782	77448
4053	52794	77433
4054	52806	77418
4055	52819	77406
4056	52832	77392
4057	52843	77377
4058	52854	77361
4059	52866	77346
4060	52876	77329
4061	52888	77314
4062	52900	77299
4063	52911	77284
4064	52927	77275
4065	52946	77271
4066	52962	77262
4067	52981	77257
4068	52993	77244
4069	53006	77230
4070	53020	77218
4071	53034	77207
4072	53048	77196
4073	53062	77184
4074	53075	77171
4075	53087	77156
4076	53100	77143
4077	53112	77129
4078	53124	77115
4079	53141	77106
4080	53158	77099
4081	53172	77089
4082	53186	77077
4083	53200	77064
4084	53213	77051
4085	53227	77039
4086	53240	77027
4087	53252	77012
4088	53265	76999
4089	53276	76984
4090	53288	76969
4091	53300	76954
4092	53312	76939
4093	53323	76924
4094	53336	76911
4095	53353	76904
4096	53368	76894
4097	53382	76882
4098	53394	76867
4099	53405	76851
4100	53417	76837
4101	53430	76824
4102	53444	76812
4103	53456	76798
4104	53469	76785
4105	53480	76769
4106	53493	76755
4107	53506	76742
4108	53517	76726
4109	53528	76711
4110	53541	76698
4111	53560	76692
4112	53576	76684
4113	53589	76672
4114	53601	76656
4115	53612	76641
4116	53625	76628
4117	53637	76613
4118	53649	76598
4119	53661	76585
4120	53674	76571
4121	53685	76555
4122	53697	76542
4123	53709	76527
4124	53721	76512
4125	53732	76497
4126	53748	76487
4127	53765	76480
4128	53779	76468
4129	53794	76459
4130	53806	76444
4131	53819	76430
4132	53831	76416
4133	53844	76402
4134	53856	76388
4135	53868	76375
4136	53879	76358
4137	53891	76343
4138	53902	76327
4139	53913	76313
4140	53926	76299
4141	53938	76284
4142	53950	76269
4143	53966	76261
4144	53985	76256
4145	54004	76252
4146	54019	76242
4147	54032	76229
4148	54044	76215
4149	54058	76202
4150	54072	76191
4151	54085	76178
4152	54098	76165
4153	54111	76152
4154	54124	76139
4155	54136	76124
4156	54148	76110
4157	54160	76095
4158	54179	76090
4159	54196	76083
4160	54212	76075
4161	54227	76064
4162	54240	76051
4163	54253	76038
4164	54267	76026
4165	54280	76013
4166	54292	75999
4167	54304	75985
4168	54316	75969
4169	54326	75953
4170	54338	75938
4171	54352	75926
4172	54363	75910
4173	54375	75895
4174	54387	75881
4175	54405	75875
4176	54422	75868
4177	54438	75858
4178	54449	75843
4179	54461	75828
4180	54474	75815
4181	54487	75802
4182	54499	75788
4183	54511	75774
4184	54523	75759
4185	54534	75744
4186	54547	75730
4187	54558	75715
4188	54571	75701
4189	54583	75686
4190	54594	75671
4191	54611	75664
4192	54629	75658
4193	54643	75645
4194	54655	75631
4195	54667	75617
4196	54678	75601
4197	54690	75587
4198	54702	75573
4199	54715	75560
4200	54728	75546
4201	54740	75531
4202	54751	75516
4203	54763	75502
4204	54774	75486
4205	54786	75471
4206	54798	75456
4207	54813	75446
4208	54830	75439
4209	54843	75425
4210	54857	75414
4211	54868	75398
4212	54880	75383
4213	54892	75369
4214	54903	75354
4215	54916	75340
4216	54929	75327
4217	54944	75316
4218	54958	75305
4219	54970	75290
4220	54981	75276
4221	54994	75262
4222	55006	75248
4223	55021	75237
4224	55039	75231
4225	55053	75220
4226	55068	75209
4227	55081	75196
4228	55093	75181
4229	55105	75167
4230	55118	75154
4231	55132	75142
4232	55145	75129
4233	55157	75115
4234	55168	75100
4235	55181	75086
4236	55193	75072
4237	55205	75057
4238	55216	75042
4239	55227	75026
4240	55243	75017
4241	55262	75012
4242	55275	74999
4243	55288	74986
4244	55299	74970
4245	55312	74957
4246	55325	74944
4247	55337	74929
4248	55350	74916
4249	55361	74901
4250	55372	74885
4251	55384	74870
4252	55396	74856
4253	55408	74841
4254	55419	74825
4255	55430	74810
4256	55447	74802
4257	55465	74796
4258	55479	74784
4259	55492	74771
4260	55503	74755
4261	55514	74740
4262	55526	74726
4263	55539	74712
4264	55552	74698
4265	55563	74683
4266	55575	74669
4267	55586	74654
4268	55597	74638
4269	55608	74622
4270	55620	74607
4271	55631	74592
4272	55647	74582
4273	55663	74574
4274	55677	74562
4275	55691	74551
4276	55702	74535
4277	55715	74521
4278	55727	74506
4279	55740	74494
4280	55754	74482
4281	55766	74468
4282	55778	74453
4283	55790	74438
4284	55801	74423
4285	55812	74407
4286	55823	74392
4287	55836	74378
4288	55854	74372
4289	55871	74364
4290	55885	74352
4291	55899	74342
4292	55911	74327
4293	55924	74314
4294	55941	74306
4295	55957	74297
4296	55971	74285
4297	55983	74271
4298	55996	74258
4299	56008	74244
4300	56021	74230
4301	56032	74215
4302	56045	74202
4303	56067	74200
4304	56086	74196
4305	56103	74187
4306	56115	74173
4307	56128	74160
4308	56143	74149
4309	56157	74138
4310	56171	74126
4311	56185	74114
4312	56198	74101
4313	56209	74086
4314	56221	74071
4315	56233	74057
4316	56245	74043
4317	56257	74028
4318	56271	74017
4319	56288	74009
4320	56304	73999
4321	56318	73988
4322	56329	73972
4323	56342	73958
4324	56355	73945
4325	56367	73932
4326	56380	73918
4327	56392	73904
4328	56403	73889
4329	56416	73875
4330	56427	73859
4331	56439	73845
4332	56450	73829
4333	56463	73816
4334	56483	73812
4335	56499	73803
4336	56513	73791
4337	56527	73779
4338	56538	73764
4339	56551	73751
4340	56565	73739
4341	56578	73726
4342	56591	73713
4343	56602	73698
4344	56614	73683
4345	56626	73668
4346	56637	73653
4347	56649	73639
4348	56662	73625
4349	56673	73609
4350	56684	73595
4351	56700	73586
4352	56718	73578
4353	56732	73566
4354	56745	73553
4355	56757	73539
4356	56768	73523
4357	56781	73511
4358	56794	73497
4359	56807	73484
4360	56819	73470
4361	56830	73455
4362	56842	73440
4363	56854	73425
4364	56864	73409
4365	56876	73394
4366	56889	73381
4367	56907	73375
4368	56931	73376
4369	56946	73365
4370	56958	73352
4371	56971	73338
4372	56984	73325
4373	56997	73312
4374	57013	73302
4375	57028	73292
4376	57041	73279
4377	57053	73264
4378	57066	73252
4379	57078	73237
4380	57089	73222
4381	57102	73208
4382	57114	73195
4383	57135	73191
4384	57153	73185
4385	57169	73175
4386	57184	73165
4387	57199	73154
4388	57217	73147
4389	57235	73141
4390	57252	73134
4391	57268	73124
4392	57282	73112
4393	57297	73101
4394	57310	73088
4395	57323	73075
4396	57342	73069
4397	57359	73062
4398	57374	73052
4399	57386	73037
4400	57399	73023
4401	57411	73010
4402	57424	72996
4403	57437	72984
4404	57451	72971
4405	57462	72956
4406	57474	72941
4407	57486	72928
4408	57499	72914
4409	57510	72898
4410	57521	72883
4411	57532	72867
4412	57551	72862
4413	57569	72854
4414	57583	72843
4415	57593	72827
4416	57605	72812
4417	57617	72798
4418	57630	72785
4419	57644	72773
4420	57657	72759
4421	57670	72746
4422	57682	72732
4423	57693	72717
4424	57705	72702
4425	57717	72687
4426	57728	72672
4427	57744	72663
4428	57761	72654
4429	57773	72640
4430	57786	72627
4431	57799	72614
4432	57810	72599
4433	57822	72584
4434	57835	72571
4435	57848	72558
4436	57860	72544
4437	57872	72529
4438	57884	72514
4439	57894	72498
4440	57906	72484
4441	57924	72476
4442	57935	72462
4443	57947	72448
4444	57960	72434
4445	57977	72426
4446	57996	72420
4447	58010	72408
4448	58025	72398
4449	58037	72384
4450	58050	72371
4451	58064	72358
4452	58077	72346
4453	58092	72334
4454	58102	72318
4455	58114	72304
4456	58127	72291
4457	58138	72275
4458	58150	72261
4459	58161	72245
4460	58172	72230
4461	58191	72223
4462	58210	72219
4463	58223	72206
4464	58236	72192
4465	58248	72178
4466	58262	72166
4467	58274	72152
4468	58288	72139
4469	58301	72126
4470	58313	72113
4471	58326	72099
4472	58337	72084
4473	58349	72069
4474	58361	72055
4475	58373	72040
4476	58391	72034
4477	58408	72026
4478	58420	72011
4479	58433	71998
4480	58445	71983
4481	58457	71969
4482	58469	71955
4483	58482	71941
4484	58495	71929
4485	58508	71916
4486	58519	71900
4487	58530	71884
4488	58541	71869
4489	58552	71854
4490	58563	71838
4491	58575	71824
4492	58587	71809
4493	58603	71800
4494	58623	71795
4495	58636	71782
4496	58648	71768
4497	58660	71754
4498	58674	71742
4499	58687	71729
4500	58700	71716
4501	58713	71702
4502	58726	71690
4503	58738	71676
4504	58749	71660
4505	58761	71645
4506	58773	71631
4507	58785	71617
4508	58797	71603
4509	58808	71587
4510	58824	71578
4511	58842	71571
4512	58856	71558
4513	58871	71548
4514	58883	71533
4515	58894	71518
4516	58911	71510
4517	58927	71500
4518	58941	71488
4519	58954	71475
4520	58966	71461
4521	58978	71447
4522	58992	71435
4523	59006	71423
4524	59021	71413
4525	59036	71401
4526	59056	71397
4527	59073	71388
4528	59086	71376
4529	59099	71362
4530	59111	71348
4531	59125	71336
4532	59139	71325
4533	59153	71313
4534	59167	71301
4535	59179	71286
4536	59190	71271
4537	59203	71257
4538	59216	71244
4539	59229	71231
4540	59241	71217
4541	59256	71206
4542	59273	71199
4543	59290	71189
4544	59303	71177
4545	59315	71162
4546	59327	71148
4547	59339	71134
4548	59351	71120
4549	59364	71106
4550	59377	71093
4551	59389	71079
4552	59401	71064
4553	59412	71049
4554	59422	71033
4555	59434	71018
4556	59445	71003
4557	59456	70988
4558	59468	70973
4559	59487	70967
4560	59503	70958
4561	59516	70945
4562	59527	70929
4563	59539	70915
4564	59552	70902
4565	59565	70888
4566	59577	70875
4567	59590	70861
4568	59603	70848
4569	59615	70833
4570	59626	70818
4571	59637	70802
4572	59648	70787
4573	59659	70772
4574	59670	70757
4575	59682	70742
4576	59698	70732
4577	59715	70725
4578	59729	70712
4579	59742	70699
4580	59753	70683
4581	59766	70671
4582	59779	70658
4583	59792	70645
4584	59805	70631
4585	59817	70617
4586	59829	70603
4587	59841	70588
4588	59852	70573
4589	59863	70558
4590	59875	70543
4591	59886	70527
4592	59909	70527
4593	59929	70521
4594	59944	70511
4595	59959	70500
4596	59971	70486
4597	59984	70472
4598	59997	70460
4599	60012	70449
4600	60026	70437
4601	60039	70424
4602	60052	70411
4603	60064	70397
4604	60077	70384
4605	60090	70370
4606	60102	70356
4607	60122	70351
4608	60140	70344
4609	60153	70331
4610	60165	70316
4611	60176	70301
4612	60189	70288
4613	60202	70275
4614	60215	70261
4615	60229	70249
4616	60241	70236
4617	60253	70221
4618	60264	70206
4619	60276	70191
4620	60288	70177
4621	60299	70162
4622	60311	70148
4623	60322	70133
4624	60341	70126
4625	60357	70117
4626	60370	70103
4627	60381	70088
4628	60393	70074
4629	60406	70061
4630	60419	70047
4631	60431	70033
4632	60444	70020
4633	60456	70005
4634	60466	69990
4635	60477	69974
4636	60489	69960
4637	60500	69944
4638	60512	69930
4639	60524	69915
4640	60540	69906
4641	60558	69899
4642	60571	69885
4643	60585	69874
4644	60596	69858
4645	60608	69844
4646	60621	69831
4647	60633	69816
4648	60645	69802
4649	60657	69789
4650	60669	69774
4651	60680	69758
4652	60691	69743
4653	60703	69729
4654	60713	69713
4655	60724	69697
4656	60740	69687
4657	60757	69679
4658	60771	69667
4659	60785	69654
4660	60796	69640
4661	60808	69625
4662	60821	69612
4663	60833	69598
4664	60846	69584
4665	60857	69570
4666	60869	69556
4667	60885	69546
4668	60898	69532
4669	60910	69518
4670	60922	69504
4671	60934	69490
4672	60947	69477
4673	60959	69462
4674	60979	69457
4675	60996	69448
4676	61012	69439
4677	61025	69426
4678	61037	69412
4679	61051	69400
4680	61064	69387
4681	61077	69374
4682	61090	69361
4683	61104	69348
4684	61116	69334
4685	61129	69321
4686	61142	69308
4687	61154	69294
4688	61166	69280
4689	61180	69268
4690	61199	69262
4691	61216	69253
4692	61231	69242
4693	61243	69227
4694	61254	69213
4695	61266	69198
4696	61278	69184
4697	61290	69170
4698	61303	69156
4699	61314	69142
4700	61327	69128
4701	61339	69114
4702	61351	69100
4703	61363	69085
4704	61377	69074
4705	61394	69065
4706	61410	69055
4707	61423	69042
4708	61435	69028
4709	61446	69012
4710	61460	69000
4711	61472	68986
4712	61484	68972
4713	61496	68959
4714	61508	68944
4715	61519	68929
4716	61531	68914
4717	61542	68899
4718	61554	68885
4719	61565	68869
4720	61577	68855
4721	61595	68848
4722	61610	68837
4723	61623	68823
4724	61636	68811
4725	61648	68796
4726	61661	68783
4727	61673	68769
4728	61685	68755
4729	61698	68742
4730	61711	68729
4731	61723	68714
4732	61734	68699
4733	61747	68686
4734	61759	68672
4735	61771	68658
4736	61783	68644
4737	61802	68637
4738	61817	68626
4739	61830	68613
4740	61842	68599
4741	61854	68585
4742	61868	68573
4743	61885	68565
4744	61898	68551
4745	61911	68538
4746	61925	68525
4747	61938	68513
4748	61951	68499
4749	61962	68484
4750	61974	68470
4751	61987	68457
4752	62005	68450
4753	62023	68442
4754	62038	68432
4755	62053	68420
4756	62065	68406
4757	62080	68395
4758	62094	68383
4759	62108	68371
4760	62123	68360
4761	62135	68346
4762	62146	68330
4763	62158	68316
4764	62170	68302
4765	62181	68287
4766	62193	68273
4767	62205	68259
4768	62224	68252
4769	62241	68243
4770	62256	68232
4771	62268	68218
4772	62280	68204
4773	62292	68190
4774	62306	68178
4775	62318	68164
4776	62331	68150
4777	62342	68135
4778	62354	68121
4779	62366	68107
